network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
5.62.62.100/30,2287781,2287781,,0,0
5.62.62.104/30,146669,146669,,0,0
5.62.62.108/30,357994,357994,,0,0
5.62.62.112/30,2309096,2309096,,0,0
5.62.62.116/30,338010,338010,,0,0
5.62.62.120/30,453733,453733,,0,0
5.62.62.124/30,337996,337996,,0,0
5.62.62.128/30,2622320,2622320,,0,0
5.62.62.132/30,2400553,2400553,,0,0
5.62.62.136/30,2413451,2413451,,0,0
5.62.62.140/30,614540,614540,,0,0
5.62.62.144/30,2300660,2300660,,0,0
5.62.62.148/30,2411586,2411586,,0,0
5.62.62.152/30,390903,390903,,0,0
5.62.62.156/30,3425505,3425505,,0,0
5.62.62.160/30,2372248,2372248,,0,0
5.62.62.164/30,2420477,2420477,,0,0
5.62.62.168/30,130758,130758,,0,0
5.62.62.172/30,99237,99237,,0,0
5.62.62.176/30,2963597,2963597,,0,0
5.62.62.180/30,248816,248816,,0,0
5.62.62.184/30,1522867,1522867,,0,0
5.62.62.188/30,192950,192950,,0,0
5.62.62.192/30,285570,285570,,0,0
5.62.62.196/30,1527747,1527747,,0,0
5.62.62.200/30,1655842,1655842,,0,0
5.62.62.204/30,458258,458258,,0,0
5.62.62.208/30,272103,272103,,0,0
5.62.62.212/30,932692,932692,,0,0
5.62.62.216/30,2275384,2275384,,0,0
5.62.62.220/30,2215636,2215636,,0,0
5.62.62.224/30,3042058,3042058,,0,0
5.62.62.228/30,597427,597427,,0,0
5.62.62.232/30,1821275,1821275,,0,0
5.62.62.236/30,718075,718075,,0,0
5.62.62.240/30,1062947,1062947,,0,0
5.62.62.244/30,927384,927384,,0,0
5.62.62.248/30,1282028,1282028,,0,0
5.62.62.252/30,2453866,2453866,,0,0
5.62.63.0/30,2562770,2562770,,0,0
5.62.63.4/30,2378080,2378080,,0,0
5.62.63.8/30,934292,934292,,0,0
5.62.63.12/30,617790,617790,,0,0
5.62.63.16/30,2993457,2993457,,0,0
5.62.63.20/30,2029969,2029969,,0,0
5.62.63.24/30,3194884,3194884,,0,0
5.62.63.28/30,2542007,2542007,,0,0
5.62.63.32/30,1036973,1036973,,0,0
5.62.63.36/30,1327865,1327865,,0,0
5.62.63.40/30,3355338,3355338,,0,0
5.62.63.44/30,1282988,1282988,,0,0
5.62.63.48/30,2440476,2440476,,0,0
5.62.63.52/30,2328926,2328926,,0,0
5.62.63.56/30,286963,286963,,0,0
5.62.63.60/30,1168579,1168579,,0,0
5.62.63.64/30,6254930,6254930,,0,0
5.62.63.68/30,289688,289688,,0,0
5.62.63.72/30,223816,223816,,0,0
5.62.63.76/30,2260494,2260494,,0,0
5.62.63.80/30,798549,798549,,0,0
5.62.63.84/30,49518,49518,,0,0
5.62.63.88/30,3370751,3370751,,0,0
5.62.63.92/30,3424932,3424932,,0,0
5.62.63.96/30,3168068,3168068,,0,0
5.62.63.100/30,2410758,2410758,,0,0
5.62.63.104/30,102358,102358,,0,0
5.62.63.108/30,2245662,2245662,,0,0
5.62.63.112/30,6290252,6290252,,0,0
5.62.63.116/30,2403846,2403846,,0,0
5.62.63.120/30,3057568,3057568,,0,0
5.62.63.124/30,3190538,3190538,,0,0
5.62.63.128/30,51537,51537,,0,0
5.62.63.132/30,1227603,1227603,,0,0
5.62.63.136/30,366755,366755,,0,0
5.62.63.140/30,607072,,,0,0
5.62.63.144/30,163843,163843,,0,0
5.62.63.148/30,1220409,1220409,,0,0
5.62.63.152/30,149590,149590,,0,0
5.62.63.156/30,1605651,1605651,,0,0
5.62.63.160/30,2363686,2363686,,0,0
5.62.63.164/30,2464461,2464461,,0,0
5.62.63.168/30,1218197,1218197,,0,0
5.62.63.172/30,226074,226074,,0,0
5.62.63.176/32,226074,2264397,,0,0
5.62.63.177/32,2264397,2264397,,0,0
5.62.63.178/31,2264397,2264397,,0,0
5.62.63.180/30,6252001,6252001,,0,0
5.62.63.184/30,690791,690791,,0,0
5.62.63.188/30,290557,290557,,0,0
5.62.63.192/30,1512440,1512440,,0,0
5.62.63.196/30,3164670,3164670,,0,0
5.62.63.200/30,1562822,1562822,,0,0
5.62.63.204/30,69543,69543,,0,0
5.62.63.208/30,895949,895949,,0,0
5.62.63.212/30,878675,878675,,0,0
5.62.63.216/30,2264397,2264397,,0,0
5.62.63.220/30,6252001,6252001,,0,0
5.62.63.224/30,3202326,3202326,,0,0
5.62.63.228/30,294640,294640,,0,0
5.62.63.232/30,1149361,1149361,,0,0
5.62.63.236/30,783754,783754,,0,0
5.62.63.240/30,2589581,2589581,,0,0
5.62.63.244/30,661882,661882,,0,0
5.62.63.248/30,1269750,1269750,,0,0
5.62.63.252/30,2635167,2635167,,0,0
5.62.64.0/21,2921044,2921044,,0,0
5.62.72.0/21,3175395,3175395,,0,0
5.62.80.0/22,3042225,3042225,,0,0
5.62.84.0/24,3042362,3042225,,0,0
5.62.85.0/24,3042225,3042225,,0,0
5.62.86.0/23,3042225,3042225,,0,0
5.62.88.0/22,2635167,2963597,,0,0
5.62.92.0/23,2411586,3042225,,0,0
5.62.94.0/23,2635167,3042225,,0,0
5.62.96.0/20,2921044,2921044,,0,0
5.62.112.0/21,2921044,2921044,,0,0
5.62.120.0/22,2921044,2921044,,0,0
5.62.124.0/23,2921044,2921044,,0,0
5.62.126.0/24,2921044,2921044,,0,0
5.62.127.0/24,2635167,2921044,,0,0
5.62.128.0/20,99237,99237,,0,0
5.62.144.0/21,99237,99237,,0,0
5.62.152.0/24,2017370,2017370,,0,0
5.62.153.0/24,6252001,2017370,,0,0
5.62.154.0/25,458258,2017370,,0,0
5.62.154.128/25,2017370,2017370,,0,0
5.62.155.0/24,2017370,2017370,,0,0
5.62.156.0/24,6252001,2017370,,0,0
5.62.157.0/24,2017370,2017370,,0,0
5.62.158.0/24,6252001,2017370,,0,0
5.62.159.0/24,2921044,2017370,,0,0
5.62.160.0/19,130758,130758,,0,0
5.62.192.0/18,130758,130758,,0,0
5.63.0.0/21,2215636,2215636,,0,0
5.63.8.0/21,130758,130758,,0,0
5.63.16.0/21,2635167,2635167,,0,0
5.63.24.0/21,3017382,3017382,,0,0
5.63.32.0/19,2921044,2921044,,0,0
5.63.64.0/18,1522867,1522867,,0,0
5.63.128.0/21,2017370,2017370,,0,0
5.63.136.0/21,3175395,3175395,,0,0
5.63.144.0/21,2635167,2635167,,0,0
5.63.152.0/21,2017370,2017370,,0,0
5.63.160.0/21,174982,174982,,0,0
5.63.168.0/21,3175395,3175395,,0,0
5.63.176.0/21,2921044,2921044,,0,0
5.63.184.0/21,798544,798544,,0,0
5.63.192.0/18,719819,719819,,0,0
5.64.0.0/13,2635167,2635167,,0,0
5.72.0.0/15,130758,130758,,0,0
5.74.0.0/16,130758,130758,,0,0
5.75.0.0/17,130758,130758,,0,0
5.75.128.0/17,2921044,2921044,,0,0
5.76.0.0/16,1522867,1522867,,0,0
5.77.0.0/19,2017370,2017370,,0,0
5.77.32.0/19,2635167,2635167,,0,0
5.77.64.0/18,3175395,3175395,,0,0
5.77.128.0/17,174982,174982,,0,0
5.78.0.0/16,130758,130758,,0,0
5.79.0.0/18,2635167,2635167,,0,0
5.79.64.0/18,2750405,2750405,,0,0
5.79.128.0/17,2017370,2017370,,0,0
5.80.0.0/15,2635167,2635167,,0,0
5.82.0.0/16,102358,102358,,0,0
5.83.0.0/21,2750405,2750405,,0,0
5.83.8.0/21,2635167,2635167,,0,0
5.83.16.0/21,690791,690791,,0,0
5.83.24.0/21,2623032,2623032,,0,0
5.83.32.0/20,798549,798549,,0,0
5.83.48.0/21,2510769,2510769,,0,0
5.83.56.0/21,660013,660013,,0,0
5.83.64.0/19,2510769,2510769,,0,0
5.83.96.0/21,2635167,2635167,,0,0
5.83.104.0/21,3175395,3175395,,0,0
5.83.112.0/21,290557,290557,,0,0
5.83.120.0/21,3175395,3175395,,0,0
5.83.128.0/18,2921044,2921044,,0,0
5.83.192.0/19,2635167,2635167,,0,0
5.83.224.0/21,3144096,3144096,,0,0
5.83.232.0/21,3017382,3017382,,0,0
5.83.240.0/20,2963597,2963597,,0,0
5.84.0.0/14,3175395,3175395,,0,0
5.88.0.0/13,3175395,3175395,,0,0
5.96.0.0/14,3175395,3175395,,0,0
5.100.0.0/19,2921044,2921044,,0,0
5.100.32.0/20,2921044,2921044,,0,0
5.100.48.0/21,2921044,2921044,,0,0
5.100.56.0/22,2921044,2921044,,0,0
5.100.60.0/23,2921044,2921044,,0,0
5.100.62.0/24,2921044,2921044,,0,0
5.100.63.0/26,2921044,2921044,,0,0
5.100.63.64/26,2921044,2921044,6252001,0,0
5.100.63.128/25,2921044,2921044,6252001,0,0
5.100.64.0/18,2017370,2017370,,0,0
5.100.128.0/20,2921044,2921044,,0,0
5.100.144.0/21,3017382,3017382,,0,0
5.100.152.0/22,3577718,2635167,,0,0
5.100.156.0/23,298795,298795,,0,0
5.100.158.0/23,3577718,2635167,,0,0
5.100.160.0/21,69543,69543,,0,0
5.100.168.0/21,2635167,2635167,,0,0
5.100.176.0/20,3144096,3144096,,0,0
5.100.192.0/19,630336,630336,,0,0
5.100.224.0/21,2750405,2750405,,0,0
5.100.232.0/21,3175395,3175395,,0,0
5.100.240.0/22,272103,272103,,0,0
5.100.244.0/22,2017370,2017370,,0,0
5.100.248.0/21,294640,294640,,0,0
5.101.0.0/19,2017370,2017370,,0,0
5.101.32.0/21,2017370,2017370,,0,0
5.101.40.0/22,2017370,2017370,,0,0
5.101.44.0/24,2921044,2921044,,0,0
5.101.45.0/24,798549,798549,,0,0
5.101.46.0/23,2750405,3017382,,0,0
5.101.48.0/22,2017370,2017370,,0,0
5.101.52.0/22,1522867,1522867,,0,0
5.101.56.0/22,1522867,1522867,,0,0
5.101.60.0/22,2017370,2017370,,0,0
5.101.64.0/20,2017370,2017370,,0,0
5.101.80.0/21,2017370,2017370,,0,0
5.101.88.0/22,2017370,2017370,,0,0
5.101.92.0/22,798549,3077311,,0,0
5.101.96.0/20,2750405,2750405,,0,0
5.101.112.0/20,453733,453733,,0,0
5.101.128.0/21,2017370,2017370,,0,0
5.101.136.0/21,2635167,2635167,,0,0
5.101.144.0/21,2635167,2635167,,0,0
5.101.152.0/21,2017370,2017370,,0,0
5.101.160.0/21,2921044,2921044,,0,0
5.101.168.0/21,2635167,2635167,,0,0
5.101.176.0/20,453733,453733,,0,0
5.101.192.0/20,2017370,2017370,,0,0
5.101.208.0/21,690791,690791,,0,0
5.101.216.0/24,2017370,2017370,,0,0
5.101.217.0/25,1512440,1512440,,0,0
5.101.217.128/25,732800,732800,,0,0
5.101.218.0/25,2017370,2017370,,0,0
5.101.218.128/25,3617476,2017370,,0,0
5.101.219.0/25,1605651,1605651,,0,0
5.101.219.128/25,390903,390903,,0,0
5.101.220.0/25,614540,614540,,0,0
5.101.220.128/25,458258,458258,,0,0
5.101.221.0/25,146669,2017370,,0,0
5.101.221.128/25,3562981,3562981,,0,0
5.101.222.0/25,174982,174982,,0,0
5.101.222.128/25,289688,3576396,,0,0
5.101.223.0/24,2017370,2017370,,0,0
5.101.224.0/19,2017370,2017370,,0,0
5.102.0.0/19,3175395,3175395,,0,0
5.102.32.0/22,2658434,2658434,,0,0
5.102.36.0/22,690791,690791,,0,0
5.102.40.0/21,798544,798544,,0,0
5.102.48.0/20,3077311,3077311,,0,0
5.102.64.0/21,798544,798544,,0,0
5.102.72.0/22,3017382,3017382,,0,0
5.102.76.0/23,3017382,3017382,,0,0
5.102.78.0/25,3017382,3017382,,0,0
5.102.78.128/27,3017382,3017382,,0,0
5.102.78.160/27,3570311,3017382,,0,0
5.102.78.192/26,3017382,3017382,,0,0
5.102.79.0/24,3017382,3017382,,0,0
5.102.80.0/20,2635167,2635167,,0,0
5.102.96.0/19,6254930,6254930,,0,0
5.102.128.0/21,2510769,2510769,,0,0
5.102.136.0/21,2750405,2750405,,0,0
5.102.144.0/21,2658434,2658434,,0,0
5.102.152.0/21,2017370,2017370,,0,0
5.102.160.0/21,2921044,2921044,,0,0
5.102.168.0/21,2635167,2635167,,0,0
5.102.176.0/21,286963,286963,,0,0
5.102.184.0/21,2635167,2635167,,0,0
5.102.192.0/18,294640,294640,,0,0
5.103.0.0/16,2623032,2623032,,0,0
5.104.0.0/20,298795,298795,,0,0
5.104.16.0/21,3077311,3077311,,0,0
5.104.24.0/21,3175395,3175395,,0,0
5.104.32.0/19,690791,690791,,0,0
5.104.64.0/23,2921044,,,0,0
5.104.66.0/23,3017382,,,0,0
5.104.68.0/24,2782113,,,0,0
5.104.69.0/24,2661886,,,0,0
5.104.70.0/24,2661886,,,0,0
5.104.71.0/24,2635167,,,0,0
5.104.72.0/22,298795,2017370,,0,0
5.104.76.0/22,6252001,6252001,,0,0
5.104.80.0/21,660013,660013,,0,0
5.104.88.0/21,2658434,2658434,,0,0
5.104.96.0/21,3017382,3017382,,0,0
5.104.104.0/21,2921044,2921044,,0,0
5.104.112.0/20,2750405,2750405,,0,0
5.104.128.0/21,163843,163843,,0,0
5.104.136.0/21,2750405,2750405,,0,0
5.104.144.0/21,2921044,2921044,,0,0
5.104.152.0/22,2921044,2921044,,0,0
5.104.156.0/23,2921044,2921044,,0,0
5.104.158.0/23,798549,798549,,0,0
5.104.160.0/19,732800,732800,,0,0
5.104.192.0/21,3017382,3017382,,0,0
5.104.200.0/21,2017370,2017370,,0,0
5.104.208.0/21,130758,130758,,0,0
5.104.216.0/21,2782113,2782113,,0,0
5.104.224.0/21,2750405,2750405,,0,0
5.104.232.0/21,1522867,1522867,,0,0
5.104.240.0/24,294640,294640,,0,0
5.104.241.0/24,6252001,294640,,0,0
5.104.242.0/23,294640,294640,,0,0
5.104.244.0/23,6252001,294640,,0,0
5.104.246.0/23,294640,294640,,0,0
5.104.248.0/21,798544,798544,,0,0
5.105.0.0/16,690791,690791,,0,0
5.106.0.0/16,130758,130758,,0,0
5.107.0.0/16,290557,290557,,0,0
5.108.0.0/14,102358,102358,,0,0
5.112.0.0/12,130758,130758,,0,0
5.128.0.0/14,2017370,2017370,,0,0
5.132.0.0/17,2750405,2750405,,0,0
5.132.128.0/24,3190538,3190538,,0,0
5.132.129.0/24,3017382,3017382,,0,0
5.132.130.0/24,2921044,2921044,,0,0
5.132.131.0/24,2635167,2635167,,0,0
5.132.132.0/24,2963597,2963597,,0,0
5.132.133.0/24,2635167,2635167,,0,0
5.132.134.0/24,3057568,3057568,,0,0
5.132.135.0/24,732800,732800,,0,0
5.132.136.0/24,2921044,2921044,,0,0
5.132.137.0/24,2782113,2782113,,0,0
5.132.138.0/24,3175395,3175395,,0,0
5.132.139.0/24,2017370,2017370,,0,0
5.132.140.0/24,2017370,2017370,,0,0
5.132.141.0/24,2658434,2658434,,0,0
5.132.142.0/24,3077311,3077311,,0,0
5.132.143.0/24,3175395,3175395,,0,0
5.132.144.0/24,2782113,2782113,,0,0
5.132.145.0/24,2510769,2510769,,0,0
5.132.146.0/24,798544,798544,,0,0
5.132.147.0/24,2264397,2264397,,0,0
5.132.148.0/24,690791,690791,,0,0
5.132.149.0/24,2960313,2960313,,0,0
5.132.150.0/24,719819,719819,,0,0
5.132.151.0/24,298795,298795,,0,0
5.132.152.0/24,298795,298795,,0,0
5.132.153.0/24,6290252,6290252,,0,0
5.132.154.0/24,290557,290557,,0,0
5.132.155.0/24,2921044,2921044,,0,0
5.132.156.0/24,2658434,2658434,,0,0
5.132.157.0/24,2782113,2921044,,0,0
5.132.158.0/24,2921044,2782113,,0,0
5.132.159.0/24,2782113,2782113,,0,0
5.132.160.0/19,2782113,2782113,,0,0
5.132.192.0/18,102358,102358,,0,0
5.133.0.0/21,3277605,3277605,,0,0
5.133.8.0/21,798544,798544,,0,0
5.133.16.0/21,2635167,2635167,,0,0
5.133.24.0/21,6254930,6254930,,0,0
5.133.32.0/21,2658434,2658434,,0,0
5.133.40.0/21,2635167,2635167,,0,0
5.133.48.0/20,3175395,3175395,,0,0
5.133.64.0/22,597427,597427,,0,0
5.133.68.0/22,3017382,3017382,,0,0
5.133.72.0/22,2635167,2635167,,0,0
5.133.76.0/22,2017370,2017370,,0,0
5.133.80.0/22,2921044,2921044,,0,0
5.133.84.0/22,2750405,2750405,,0,0
5.133.88.0/22,2635167,2635167,,0,0
5.133.92.0/22,732800,732800,,0,0
5.133.96.0/22,3175395,3175395,,0,0
5.133.100.0/22,298795,298795,,0,0
5.133.104.0/22,660013,660013,,0,0
5.133.108.0/22,2017370,2017370,,0,0
5.133.112.0/22,660013,660013,,0,0
5.133.116.0/22,6251999,6251999,,0,0
5.133.120.0/23,2921044,2921044,,0,0
5.133.122.0/24,2017370,2017370,,0,0
5.133.123.0/24,2017370,2921044,,0,0
5.133.124.0/22,298795,298795,,0,0
5.133.128.0/19,3277605,3277605,,0,0
5.133.160.0/21,614540,614540,,0,0
5.133.168.0/21,2635167,2635167,,0,0
5.133.176.0/20,2635167,2635167,,0,0
5.133.192.0/21,2661886,2661886,,0,0
5.133.200.0/22,2661886,2661886,,0,0
5.133.204.0/24,2661886,2661886,,0,0
5.133.205.0/25,2661886,2661886,,0,0
5.133.205.128/26,2661886,2661886,,0,0
5.133.205.192/27,2750405,2661886,,0,0
5.133.205.224/27,2661886,2661886,,0,0
5.133.206.0/25,2661886,2661886,,0,0
5.133.206.128/26,2661886,2661886,,0,0
5.133.206.192/27,2750405,2661886,,0,0
5.133.206.224/27,2661886,2661886,,0,0
5.133.207.0/24,2661886,2661886,,0,0
5.133.208.0/22,2661886,2661886,,0,0
5.133.212.0/23,2661886,2661886,,0,0
5.133.214.0/24,2661886,2661886,,0,0
5.133.215.0/25,2661886,2661886,,0,0
5.133.215.128/26,2661886,2661886,,0,0
5.133.215.192/27,2661886,2661886,,0,0
5.133.215.224/28,2661886,2661886,,0,0
5.133.215.240/28,2750405,2661886,,0,0
5.133.216.0/25,2661886,2661886,,0,0
5.133.216.128/27,2750405,2661886,,0,0
5.133.216.160/27,2661886,2661886,,0,0
5.133.216.192/26,2661886,2661886,,0,0
5.133.217.0/24,2661886,2661886,,0,0
5.133.218.0/23,2661886,2661886,,0,0
5.133.220.0/25,2661886,2661886,,0,0
5.133.220.128/27,2661886,2661886,,0,0
5.133.220.160/28,2750405,2661886,,0,0
5.133.220.176/28,2661886,2661886,,0,0
5.133.220.192/26,2661886,2661886,,0,0
5.133.221.0/25,2661886,2661886,,0,0
5.133.221.128/27,2750405,2661886,,0,0
5.133.221.160/27,2661886,2661886,,0,0
5.133.221.192/26,2661886,2661886,,0,0
5.133.222.0/23,2661886,2661886,,0,0
5.133.224.0/20,587116,587116,,0,0
5.133.240.0/21,2635167,2635167,,0,0
5.133.248.0/21,798544,798544,,0,0
5.134.0.0/21,2802361,2802361,,0,0
5.134.8.0/21,2635167,2635167,,0,0
5.134.16.0/21,2921044,2921044,,0,0
5.134.24.0/21,2658434,2658434,,0,0
5.134.32.0/20,2510769,2510769,,0,0
5.134.48.0/20,587116,587116,,0,0
5.134.64.0/20,798544,798544,,0,0
5.134.80.0/21,174982,174982,,0,0
5.134.88.0/21,2963597,2963597,,0,0
5.134.96.0/21,3017382,3017382,,0,0
5.134.104.0/21,6290252,6290252,,0,0
5.134.112.0/21,2510769,2510769,,0,0
5.134.120.0/21,3175395,3175395,,0,0
5.134.128.0/18,130758,130758,,0,0
5.134.192.0/21,130758,130758,,0,0
5.134.200.0/21,163843,163843,,0,0
5.134.208.0/21,798544,798544,,0,0
5.134.216.0/21,2017370,2017370,,0,0
5.134.224.0/19,163843,163843,,0,0
5.135.0.0/27,3077311,3077311,,0,0
5.135.0.32/27,3017382,3017382,,0,0
5.135.0.64/26,3017382,3017382,,0,0
5.135.0.128/25,3017382,3017382,,0,0
5.135.1.0/24,3017382,3017382,,0,0
5.135.2.0/23,3017382,3017382,,0,0
5.135.4.0/25,3017382,3017382,,0,0
5.135.4.128/27,3017382,3017382,,0,0
5.135.4.160/28,3017382,3017382,,0,0
5.135.4.176/28,2510769,2510769,,0,0
5.135.4.192/26,3017382,3017382,,0,0
5.135.5.0/29,3017382,3017382,,0,0
5.135.5.8/30,3017382,3017382,,0,0
5.135.5.12/30,798544,798544,,0,0
5.135.5.16/30,2921044,3017382,,0,0
5.135.5.20/30,3017382,3017382,,0,0
5.135.5.24/29,3017382,3017382,,0,0
5.135.5.32/27,3017382,3017382,,0,0
5.135.5.64/26,3017382,3017382,,0,0
5.135.5.128/25,3017382,3017382,,0,0
5.135.6.0/25,3017382,3017382,,0,0
5.135.6.128/28,2635167,3017382,,0,0
5.135.6.144/28,3017382,3017382,,0,0
5.135.6.160/27,3017382,3017382,,0,0
5.135.6.192/26,3017382,3017382,,0,0
5.135.7.0/26,3017382,3017382,,0,0
5.135.7.64/27,3017382,3017382,,0,0
5.135.7.96/28,3017382,3017382,,0,0
5.135.7.112/30,3017382,3017382,,0,0
5.135.7.116/30,2635167,2635167,,0,0
5.135.7.120/29,3017382,3017382,,0,0
5.135.7.128/25,3017382,3017382,,0,0
5.135.8.0/26,3017382,3017382,,0,0
5.135.8.64/28,3017382,3017382,,0,0
5.135.8.80/29,3017382,3017382,,0,0
5.135.8.88/30,798544,798544,,0,0
5.135.8.92/30,3017382,3017382,,0,0
5.135.8.96/27,3017382,3017382,,0,0
5.135.8.128/32,2921044,3017382,,0,0
5.135.8.129/32,3017382,3017382,,0,0
5.135.8.130/31,3017382,3017382,,0,0
5.135.8.132/30,2510769,2510769,,0,0
5.135.8.136/29,3017382,3017382,,0,0
5.135.8.144/28,3017382,3017382,,0,0
5.135.8.160/27,3017382,3017382,,0,0
5.135.8.192/26,3017382,3017382,,0,0
5.135.9.0/26,3017382,3017382,,0,0
5.135.9.64/28,3017382,3017382,,0,0
5.135.9.80/30,2510769,2510769,,0,0
5.135.9.84/30,3017382,3017382,,0,0
5.135.9.88/29,3017382,3017382,,0,0
5.135.9.96/27,3017382,3017382,,0,0
5.135.9.128/30,3017382,3017382,,0,0
5.135.9.132/32,2921044,3017382,,0,0
5.135.9.133/32,3017382,3017382,,0,0
5.135.9.134/31,3017382,3017382,,0,0
5.135.9.136/29,3017382,3017382,,0,0
5.135.9.144/28,3017382,3017382,,0,0
5.135.9.160/27,3017382,3017382,,0,0
5.135.9.192/26,3017382,3017382,,0,0
5.135.10.0/26,2635167,3017382,,0,0
5.135.10.64/27,2635167,3017382,,0,0
5.135.10.96/27,2635167,2921044,,0,0
5.135.10.128/25,2635167,3017382,,0,0
5.135.11.0/25,3017382,3017382,,0,0
5.135.11.128/26,3017382,3017382,,0,0
5.135.11.192/27,3017382,3017382,,0,0
5.135.11.224/32,2921044,3017382,,0,0
5.135.11.225/32,3017382,3017382,,0,0
5.135.11.226/31,3017382,3017382,,0,0
5.135.11.228/30,3017382,3017382,,0,0
5.135.11.232/29,3017382,3017382,,0,0
5.135.11.240/28,3017382,3017382,,0,0
5.135.12.0/26,3017382,3017382,,0,0
5.135.12.64/27,3017382,3017382,,0,0
5.135.12.96/27,2264397,2264397,,0,0
5.135.12.128/25,3017382,3017382,,0,0
5.135.13.0/24,3017382,3017382,,0,0
5.135.14.0/25,2264397,2264397,,0,0
5.135.14.128/27,2750405,2750405,,0,0
5.135.14.160/28,3017382,3017382,,0,0
5.135.14.176/28,798544,798544,,0,0
5.135.14.192/26,3017382,3017382,,0,0
5.135.15.0/27,660013,660013,,0,0
5.135.15.32/27,3017382,3017382,,0,0
5.135.15.64/27,3017382,3017382,,0,0
5.135.15.96/27,798544,798544,,0,0
5.135.15.128/25,3017382,3017382,,0,0
5.135.16.0/26,3017382,3017382,,0,0
5.135.16.64/30,3017382,3017382,,0,0
5.135.16.68/30,2921044,2921044,,0,0
5.135.16.72/29,3017382,3017382,,0,0
5.135.16.80/28,3017382,3017382,,0,0
5.135.16.96/27,3017382,3017382,,0,0
5.135.16.128/25,3017382,3017382,,0,0
5.135.17.0/26,3017382,3017382,,0,0
5.135.17.64/27,3017382,3017382,,0,0
5.135.17.96/28,3175395,3175395,,0,0
5.135.17.112/28,3017382,3017382,,0,0
5.135.17.128/25,3017382,3017382,,0,0
5.135.18.0/28,3017382,3017382,,0,0
5.135.18.16/29,3017382,3017382,,0,0
5.135.18.24/30,2921044,3017382,,0,0
5.135.18.28/30,3017382,3017382,,0,0
5.135.18.32/27,3017382,3017382,,0,0
5.135.18.64/26,3017382,3017382,,0,0
5.135.18.128/26,3017382,3017382,,0,0
5.135.18.192/27,2635167,2635167,,0,0
5.135.18.224/27,3017382,3017382,,0,0
5.135.19.0/25,3017382,3017382,,0,0
5.135.19.128/28,3017382,3017382,,0,0
5.135.19.144/29,3017382,3017382,,0,0
5.135.19.152/29,2921044,2921044,,0,0
5.135.19.160/27,3017382,3017382,,0,0
5.135.19.192/26,3017382,3017382,,0,0
5.135.20.0/26,3017382,3017382,,0,0
5.135.20.64/27,3017382,3017382,,0,0
5.135.20.96/30,3017382,3017382,,0,0
5.135.20.100/30,2510769,2510769,,0,0
5.135.20.104/29,2510769,2510769,,0,0
5.135.20.112/29,2510769,2510769,,0,0
5.135.20.120/30,3017382,3017382,,0,0
5.135.20.124/30,798544,798544,,0,0
5.135.20.128/27,3077311,3077311,,0,0
5.135.20.160/27,3017382,3017382,,0,0
5.135.20.192/27,3017382,3017382,,0,0
5.135.20.224/27,2635167,2635167,,0,0
5.135.21.0/24,3017382,3017382,,0,0
5.135.22.0/25,3017382,3017382,,0,0
5.135.22.128/29,2921044,3017382,,0,0
5.135.22.136/29,2921044,3175395,,0,0
5.135.22.144/28,3017382,3017382,,0,0
5.135.22.160/27,3017382,3017382,,0,0
5.135.22.192/26,3017382,3017382,,0,0
5.135.23.0/28,2635167,2635167,,0,0
5.135.23.16/29,3017382,3017382,,0,0
5.135.23.24/30,798544,798544,,0,0
5.135.23.28/30,3017382,3017382,,0,0
5.135.23.32/27,3017382,3017382,,0,0
5.135.23.64/29,3017382,3017382,,0,0
5.135.23.72/30,3017382,3017382,,0,0
5.135.23.76/30,2963597,2963597,,0,0
5.135.23.80/28,3017382,3017382,,0,0
5.135.23.96/27,3017382,3017382,,0,0
5.135.23.128/25,3017382,3017382,,0,0
5.135.24.0/27,3017382,3017382,,0,0
5.135.24.32/29,3017382,3017382,,0,0
5.135.24.40/29,2921044,2921044,,0,0
5.135.24.48/29,2921044,2921044,,0,0
5.135.24.56/29,3017382,3017382,,0,0
5.135.24.64/26,3017382,3017382,,0,0
5.135.24.128/25,2635167,2635167,,0,0
5.135.25.0/26,3017382,3017382,,0,0
5.135.25.64/28,3017382,3017382,,0,0
5.135.25.80/29,3017382,3017382,,0,0
5.135.25.88/30,2635167,2635167,,0,0
5.135.25.92/30,3017382,3017382,,0,0
5.135.25.96/27,3017382,3017382,,0,0
5.135.25.128/25,3017382,3017382,,0,0
5.135.26.0/24,3017382,3017382,,0,0
5.135.27.0/26,3017382,3017382,,0,0
5.135.27.64/28,2750405,2750405,,0,0
5.135.27.80/28,3017382,3017382,,0,0
5.135.27.96/27,3017382,3017382,,0,0
5.135.27.128/25,3017382,3017382,,0,0
5.135.28.0/30,3017382,3017382,,0,0
5.135.28.4/30,3077311,3077311,,0,0
5.135.28.8/29,3017382,3017382,,0,0
5.135.28.16/28,3017382,3017382,,0,0
5.135.28.32/27,2510769,2510769,,0,0
5.135.28.64/26,3017382,3017382,,0,0
5.135.28.128/25,3017382,3017382,,0,0
5.135.29.0/27,3017382,3017382,,0,0
5.135.29.32/28,3017382,3017382,,0,0
5.135.29.48/30,3017382,3017382,,0,0
5.135.29.52/30,2921044,3017382,,0,0
5.135.29.56/30,2921044,3017382,,0,0
5.135.29.60/30,3017382,3017382,,0,0
5.135.29.64/26,3017382,3017382,,0,0
5.135.29.128/26,3017382,3017382,,0,0
5.135.29.192/27,3017382,3017382,,0,0
